origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
MSP,2015,1,22,19,28,22,77.5,200,10.357019999999999,NA,0,NA,10,2015-01-23T01:00:00Z
MSP,2015,1,25,0,34,31,88.42,30,10.357019999999999,NA,0.01,NA,7,2015-01-25T06:00:00Z
MSP,2015,1,25,1,33,31,92.29,20,16.11092,NA,0.01,NA,4,2015-01-25T07:00:00Z
MSP,2015,1,25,7,22,14,71.12,20,13.809359999999998,NA,0,NA,10,2015-01-25T13:00:00Z
MSP,2015,1,26,0,22,16,77.54,170,6.904679999999999,NA,0,NA,10,2015-01-26T06:00:00Z
MSP,2015,1,26,1,23,16,74.09,190,6.904679999999999,NA,0,NA,10,2015-01-26T07:00:00Z
MSP,2015,1,26,3,25,19,77.82,160,9.20624,NA,0,NA,10,2015-01-26T09:00:00Z
MSP,2015,1,26,4,26,20,77.32,160,11.5078,NA,0,NA,10,2015-01-26T10:00:00Z
MSP,2015,1,26,8,30.2,26.6,86.28,NA,3.4523399999999995,NA,0,NA,10,2015-01-26T14:00:00Z
MSP,2015,1,26,23,35.6,26.6,69.46,10,11.5078,NA,0,NA,10,2015-01-27T05:00:00Z
MSP,2015,1,27,20,31,25,78.35,140,9.20624,NA,0,NA,10,2015-01-28T02:00:00Z
MSP,2015,1,28,4,29,25,84.93,140,16.11092,NA,0,NA,9,2015-01-28T10:00:00Z
MSP,2015,1,28,5,28.4,24.8,86.18,140,13.809359999999998,NA,0,NA,8,2015-01-28T11:00:00Z
MSP,2015,1,28,8,28,24,84.87,140,12.658579999999999,NA,0,NA,5,2015-01-28T14:00:00Z
MSP,2015,1,28,9,28,24,84.87,130,14.960139999999999,NA,0,NA,6,2015-01-28T15:00:00Z
MSP,2015,1,28,11,29,24,81.8,140,12.658579999999999,NA,0,NA,5,2015-01-28T17:00:00Z
MSP,2015,1,28,13,30.2,24.8,80.07,130,13.809359999999998,NA,0,NA,4,2015-01-28T19:00:00Z
MSP,2015,1,28,17,31,27,85.05,110,5.7539,NA,0,NA,3,2015-01-28T23:00:00Z
MSP,2015,1,28,19,30.2,28,92.23,90,4.60312,NA,1e-4,NA,2.5,2015-01-29T01:00:00Z
MSP,2015,1,28,20,30,28,92.23,10,5.7539,NA,1e-4,NA,1.75,2015-01-29T02:00:00Z
MSP,2015,1,28,21,31,29,92.92,360,6.904679999999999,NA,1e-4,NA,1.5,2015-01-29T03:00:00Z
MSP,2015,1,28,22,30.2,28.4,92.92,350,6.904679999999999,NA,0,NA,2,2015-01-29T04:00:00Z
MSP,2015,1,28,23,30,29,95.69,320,8.05546,NA,0,NA,2,2015-01-29T05:00:00Z
MSP,2015,1,29,3,32,29,88.32,320,14.960139999999999,NA,0,NA,6,2015-01-29T09:00:00Z
MSP,2015,1,29,4,34,30,85.24,310,13.809359999999998,NA,0,NA,8,2015-01-29T10:00:00Z
MSP,2015,1,29,6,30.2,26.6,86.28,320,19.56326,27.618719999999996,1e-4,NA,8,2015-01-29T12:00:00Z
MSP,2015,1,29,7,31,27,85.05,320,18.41248,26.46794,1e-4,NA,9,2015-01-29T13:00:00Z
MSP,2015,1,29,8,31,25,78.35,320,18.41248,NA,0,NA,10,2015-01-29T14:00:00Z
MSP,2015,1,29,15,27,15,60.41,320,24.166379999999997,32.22184,0,NA,10,2015-01-29T21:00:00Z
MSP,2015,1,31,3,20,16,84.33,90,3.4523399999999995,NA,0,NA,10,2015-01-31T09:00:00Z
MSP,2015,1,31,5,21.2,17.6,85.74,280,3.4523399999999995,NA,0,NA,9,2015-01-31T11:00:00Z
MSP,2015,1,31,9,28,22,77.5,20,11.5078,NA,0,NA,7,2015-01-31T15:00:00Z
MSP,2015,1,31,10,28,21,74.61,20,11.5078,NA,0,NA,8,2015-01-31T16:00:00Z
MSP,2015,1,31,17,27,16,62.83,50,8.05546,NA,0,NA,10,2015-01-31T23:00:00Z
MSP,2015,1,31,20,26,12,54.82,60,16.11092,25.317159999999998,0,NA,10,2015-02-01T02:00:00Z
MSP,2015,2,1,2,18,7,61.57,40,17.261699999999998,24.166379999999997,0,NA,6,2015-02-01T08:00:00Z
MSP,2015,2,1,4,16,10,76.98,40,18.41248,23.0156,1e-4,NA,2.5,2015-02-01T10:00:00Z
MSP,2015,2,1,6,15,7,69.75,30,16.11092,25.317159999999998,1e-4,NA,5,2015-02-01T12:00:00Z
MSP,2015,2,1,7,14,7,73.13,40,12.658579999999999,NA,0.01,NA,2.5,2015-02-01T13:00:00Z
MSP,2015,2,1,8,13,5,70.07,40,18.41248,NA,1e-4,NA,5,2015-02-01T14:00:00Z
MSP,2015,2,1,9,13,2,60.84,30,17.261699999999998,NA,0,NA,10,2015-02-01T15:00:00Z
MSP,2015,2,3,13,16,10.4,80.05,0,0,NA,0.01,NA,2.5,2015-02-03T19:00:00Z
MSP,2015,2,3,14,15.8,11,83.33,240,3.4523399999999995,NA,0.02,NA,4,2015-02-03T20:00:00Z
MSP,2015,2,3,15,15.8,11,83.33,0,0,NA,0.02,NA,1.5,2015-02-03T21:00:00Z
MSP,2015,2,3,16,16,11,80.13,0,0,NA,1e-4,NA,1.5,2015-02-03T22:00:00Z
MSP,2015,2,3,17,15.8,11,83.33,140,3.4523399999999995,NA,1e-4,NA,5,2015-02-03T23:00:00Z
MSP,2015,2,3,20,15,11,83.33,20,6.904679999999999,NA,1e-4,NA,8,2015-02-04T02:00:00Z
MSP,2015,2,3,23,14,9,79.96,330,5.7539,NA,1e-4,NA,6,2015-02-04T05:00:00Z
MSP,2015,2,4,0,14,9,79.96,320,8.05546,NA,0.01,NA,5,2015-02-04T06:00:00Z
MSP,2015,2,4,6,10,6,83.64,320,10.357019999999999,NA,0,NA,6,2015-02-04T12:00:00Z
MSP,2015,2,8,10,29,22,74.7,20,11.5078,NA,0,NA,8,2015-02-08T16:00:00Z
MSP,2015,2,8,11,30,22,71.48,360,12.658579999999999,NA,0,NA,10,2015-02-08T17:00:00Z
MSP,2015,2,8,12,29,22,74.7,10,12.658579999999999,NA,0,NA,10,2015-02-08T18:00:00Z
MSP,2015,2,8,13,29,21,71.91,40,14.960139999999999,NA,0,NA,10,2015-02-08T19:00:00Z
MSP,2015,2,8,14,29,20,68.68,30,11.5078,NA,0,NA,10,2015-02-08T20:00:00Z
MSP,2015,2,8,20,26,18,71.04,30,10.357019999999999,NA,0,NA,10,2015-02-09T02:00:00Z
MSP,2015,2,8,21,26,17,71.47,20,11.5078,NA,0,NA,10,2015-02-09T03:00:00Z
MSP,2015,2,10,8,24,17,74.2,130,17.261699999999998,NA,1e-4,NA,7,2015-02-10T14:00:00Z
MSP,2015,2,10,9,25,19,80.8,150,17.261699999999998,25.317159999999998,0.03,NA,9,2015-02-10T15:00:00Z
MSP,2015,2,10,10,25,20,83.96,140,14.960139999999999,NA,0.01,NA,2.5,2015-02-10T16:00:00Z
MSP,2015,2,10,11,24.8,20,83.96,140,13.809359999999998,NA,1e-4,NA,9,2015-02-10T17:00:00Z
MSP,2015,2,10,12,26.6,19.4,73.89,140,19.56326,27.618719999999996,0,NA,9,2015-02-10T18:00:00Z
MSP,2015,2,10,13,26,18,71.04,150,17.261699999999998,24.166379999999997,0,NA,9,2015-02-10T19:00:00Z
MSP,2015,2,10,15,24,20,83.96,130,16.11092,NA,1e-4,NA,2.5,2015-02-10T21:00:00Z
MSP,2015,2,10,16,24.8,20,83.96,140,13.809359999999998,NA,1e-4,NA,7,2015-02-10T22:00:00Z
MSP,2015,2,10,17,24.8,21.2,87.91,140,12.658579999999999,NA,0.01,NA,4,2015-02-10T23:00:00Z
MSP,2015,2,10,18,24,21,87.91,140,9.20624,NA,0.01,NA,3,2015-02-11T00:00:00Z
MSP,2015,2,10,19,26.6,23,92.05,130,8.05546,NA,1e-4,NA,3,2015-02-11T01:00:00Z
MSP,2015,2,10,23,27,25,92.12,270,6.904679999999999,NA,0,NA,3,2015-02-11T05:00:00Z
MSP,2015,2,11,3,26,22,84.1,290,19.56326,24.166379999999997,0,NA,10,2015-02-11T09:00:00Z
MSP,2015,2,11,6,22,15,74.56,300,21.864819999999998,29.920279999999998,0,NA,10,2015-02-11T12:00:00Z
MSP,2015,2,11,8,14,7,73.13,300,17.261699999999998,NA,1e-4,NA,9,2015-02-11T14:00:00Z
MSP,2015,2,11,17,12,3,66.56,290,14.960139999999999,23.0156,0,NA,10,2015-02-11T23:00:00Z
MSP,2015,2,11,18,11,3.2,72.69,310,20.714039999999997,27.618719999999996,1e-4,NA,6,2015-02-12T00:00:00Z
MSP,2015,2,11,19,8,0,68.89,300,21.864819999999998,28.769499999999997,1e-4,NA,7,2015-02-12T01:00:00Z
MSP,2015,2,12,23,5,-2,72.11,140,9.20624,NA,0,NA,10,2015-02-13T05:00:00Z
MSP,2015,2,13,8,18,11,73.56,240,9.20624,NA,0,NA,10,2015-02-13T14:00:00Z
MSP,2015,2,13,10,20,13,73.77,240,12.658579999999999,18.41248,0,NA,10,2015-02-13T16:00:00Z
MSP,2015,2,13,17,25,15,65.58,290,14.960139999999999,NA,0,NA,10,2015-02-13T23:00:00Z
MSP,2015,2,16,9,12,6,80.35,170,8.05546,NA,1e-4,NA,4,2015-02-16T15:00:00Z
MSP,2015,2,16,11,15.8,9,76.27,220,5.7539,NA,0.01,NA,7,2015-02-16T17:00:00Z
MSP,2015,2,16,12,17,10,73.46,210,5.7539,NA,1e-4,NA,7,2015-02-16T18:00:00Z
MSP,2015,2,16,13,19,12,73.67,240,5.7539,NA,1e-4,NA,3,2015-02-16T19:00:00Z
MSP,2015,2,16,15,19.4,12.2,73.13,320,11.5078,NA,0,NA,5,2015-02-16T21:00:00Z
MSP,2015,2,17,4,4,-2,75.78,300,12.658579999999999,NA,0,NA,10,2015-02-17T10:00:00Z
MSP,2015,2,17,7,1,-6,71.65,320,16.11092,NA,0,NA,10,2015-02-17T13:00:00Z
MSP,2015,2,17,17,8,1,72.46,280,9.20624,NA,1e-4,NA,2,2015-02-17T23:00:00Z
MSP,2015,2,17,18,7,-3,63.13,300,16.11092,NA,1e-4,NA,9,2015-02-18T00:00:00Z
MSP,2015,2,17,20,5,-4,65.62,300,18.41248,27.618719999999996,0,NA,7,2015-02-18T02:00:00Z
MSP,2015,2,18,0,-2.2,-13,59.08,320,17.261699999999998,NA,0,NA,10,2015-02-18T06:00:00Z
MSP,2015,2,18,14,0,-14,50.54,300,16.11092,NA,0,NA,10,2015-02-18T20:00:00Z
MSP,2015,2,18,15,0,-12,56.31,310,14.960139999999999,23.0156,0,NA,10,2015-02-18T21:00:00Z
MSP,2015,2,20,2,7,2,79.35,150,9.20624,NA,0.01,NA,2,2015-02-20T08:00:00Z
MSP,2015,2,20,3,7,3,83.42,150,11.5078,NA,0.01,NA,2,2015-02-20T09:00:00Z
MSP,2015,2,20,4,8.6,3.2,79.44,150,10.357019999999999,NA,0.02,NA,2.5,2015-02-20T10:00:00Z
MSP,2015,2,20,5,8.6,4,82.81,150,9.20624,NA,0.01,NA,2.5,2015-02-20T11:00:00Z
MSP,2015,2,20,6,9,4,79.52,150,11.5078,NA,1e-4,NA,4,2015-02-20T12:00:00Z
MSP,2015,2,20,7,9,4,79.52,160,10.357019999999999,NA,1e-4,NA,7,2015-02-20T13:00:00Z
MSP,2015,2,20,10,14,6,70.19,180,14.960139999999999,NA,0,NA,10,2015-02-20T16:00:00Z
MSP,2015,2,20,11,17,8,67.21,160,13.809359999999998,NA,0,NA,10,2015-02-20T17:00:00Z
MSP,2015,2,20,18,24,16,70.81,180,3.4523399999999995,NA,1e-4,NA,6,2015-02-21T00:00:00Z
MSP,2015,2,20,19,24,16,70.81,0,0,NA,0,NA,7,2015-02-21T01:00:00Z
MSP,2015,2,20,20,24.8,17.6,77.64,0,0,NA,1e-4,NA,9,2015-02-21T02:00:00Z
MSP,2015,2,21,6,17.6,10.4,72.93,350,12.658579999999999,NA,0,NA,10,2015-02-21T12:00:00Z
MSP,2015,2,21,8,16,10,76.98,360,11.5078,NA,1e-4,NA,9,2015-02-21T14:00:00Z
MSP,2015,2,21,9,16,9,73.34,340,13.809359999999998,NA,1e-4,NA,4,2015-02-21T15:00:00Z
MSP,2015,2,21,10,16,9,73.34,340,12.658579999999999,NA,0.01,NA,3,2015-02-21T16:00:00Z
MSP,2015,2,21,11,18,9,67.33,350,10.357019999999999,NA,1e-4,NA,8,2015-02-21T17:00:00Z
MSP,2015,2,21,13,18,6,59.1,300,16.11092,23.0156,0,NA,10,2015-02-21T19:00:00Z
MSP,2015,2,22,8,-9,-18,63.64,330,18.41248,25.317159999999998,0,NA,10,2015-02-22T14:00:00Z
MSP,2015,2,23,13,12,-6,43.5,210,13.809359999999998,NA,0,NA,10,2015-02-23T19:00:00Z
MSP,2015,2,23,14,16,-4,40.22,200,13.809359999999998,21.864819999999998,0,NA,10,2015-02-23T20:00:00Z
MSP,2015,2,23,16,18,-3,38.87,200,12.658579999999999,NA,0,NA,10,2015-02-23T22:00:00Z
MSP,2015,2,23,17,19,-2,38.73,200,10.357019999999999,20.714039999999997,0,NA,10,2015-02-23T23:00:00Z
MSP,2015,2,23,22,21,2,42.87,210,17.261699999999998,25.317159999999998,0,NA,10,2015-02-24T04:00:00Z
MSP,2015,2,23,23,23,3,41.45,220,19.56326,26.46794,0,NA,10,2015-02-24T05:00:00Z
MSP,2015,2,24,6,29,21,71.91,260,14.960139999999999,NA,0,NA,10,2015-02-24T12:00:00Z
MSP,2015,2,24,7,29,23,79.92,290,10.357019999999999,NA,0.01,NA,7,2015-02-24T13:00:00Z
MSP,2015,2,24,9,31,19,60.97,320,25.317159999999998,42.57886,0,NA,10,2015-02-24T15:00:00Z
MSP,2015,2,25,8,9,0,66.16,40,9.20624,NA,1e-4,NA,3,2015-02-25T14:00:00Z
MSP,2015,2,25,10,10,2,69.14,30,8.05546,NA,0.01,NA,3,2015-02-25T16:00:00Z
MSP,2015,2,25,11,11,3.2,72.12,40,8.05546,NA,1e-4,NA,9,2015-02-25T17:00:00Z
MSP,2015,3,1,4,16,10,76.98,200,6.904679999999999,NA,0,NA,8,2015-03-01T10:00:00Z
MSP,2015,3,1,6,15.8,10.4,78.84,220,6.904679999999999,NA,0,NA,8,2015-03-01T12:00:00Z
MSP,2015,3,1,8,16,8,70.43,270,13.809359999999998,NA,0,NA,9,2015-03-01T14:00:00Z
MSP,2015,3,1,21,23,12,62.28,300,12.658579999999999,NA,0,NA,10,2015-03-02T03:00:00Z
MSP,2015,3,1,22,22,10.4,62.53,300,18.41248,27.618719999999996,0,NA,10,2015-03-02T04:00:00Z
MSP,2015,3,1,23,20,9,61.85,300,13.809359999999998,NA,0,NA,10,2015-03-02T05:00:00Z
MSP,2015,3,3,5,21.2,12.2,67.73,120,5.7539,NA,0,NA,10,2015-03-03T11:00:00Z
MSP,2015,3,3,7,22,17,84.41,170,6.904679999999999,NA,0.01,NA,2.5,2015-03-03T13:00:00Z
MSP,2015,3,3,8,21,18,87.75,120,5.7539,NA,0.03,NA,0.75,2015-03-03T14:00:00Z
MSP,2015,3,3,9,23,20,92.63,140,4.60312,NA,0.02,NA,2,2015-03-03T15:00:00Z
MSP,2015,3,3,10,25,21,91.98,240,6.904679999999999,NA,0.02,NA,2,2015-03-03T16:00:00Z
MSP,2015,3,3,11,28,23,81.11,270,11.5078,NA,1e-4,NA,3,2015-03-03T17:00:00Z
MSP,2015,3,3,12,28,21,74.61,280,14.960139999999999,NA,1e-4,NA,9,2015-03-03T18:00:00Z
MSP,2015,3,8,10,40,30,67.45,290,13.809359999999998,NA,0,NA,10,2015-03-08T15:00:00Z
MSP,2015,3,16,7,50,41,71.07,90,11.5078,NA,0,NA,10,2015-03-16T12:00:00Z
MSP,2015,3,16,15,59,35,40.54,360,14.960139999999999,NA,0,NA,10,2015-03-16T20:00:00Z
MSP,2015,3,16,16,51,40,65.48,360,19.56326,28.769499999999997,0,NA,10,2015-03-16T21:00:00Z
MSP,2015,3,16,17,46.4,37.4,70.68,340,16.11092,25.317159999999998,0,NA,10,2015-03-16T22:00:00Z
MSP,2015,3,16,19,44,37,76.16,340,13.809359999999998,NA,0,NA,10,2015-03-17T00:00:00Z
MSP,2015,3,20,20,48,34,58.07,20,21.864819999999998,26.46794,0,NA,9,2015-03-21T01:00:00Z
MSP,2015,3,20,22,42.8,37.4,81.07,360,13.809359999999998,25.317159999999998,0,NA,10,2015-03-21T03:00:00Z
MSP,2015,3,20,23,43,37,79.38,340,12.658579999999999,NA,0,NA,10,2015-03-21T04:00:00Z
MSP,2015,3,22,17,33.8,21.2,59.53,70,12.658579999999999,21.864819999999998,1e-4,NA,2.5,2015-03-22T22:00:00Z
MSP,2015,3,22,18,31,26.6,86.28,80,13.809359999999998,NA,1e-4,NA,2,2015-03-22T23:00:00Z
MSP,2015,3,22,19,29,28,96.38,80,10.357019999999999,NA,0.01,NA,0.5,2015-03-23T00:00:00Z
MSP,2015,3,22,20,29,28,96.38,90,8.05546,NA,0.04,NA,0.75,2015-03-23T01:00:00Z
MSP,2015,3,22,21,30,28,96.38,90,9.20624,NA,0.01,NA,2,2015-03-23T02:00:00Z
MSP,2015,3,22,22,30,28,92.23,80,6.904679999999999,NA,0.01,NA,1.75,2015-03-23T03:00:00Z
MSP,2015,3,22,23,30,28,96.38,110,8.05546,NA,0.02,NA,1.25,2015-03-23T04:00:00Z
MSP,2015,3,23,0,29,28.4,100,70,6.904679999999999,NA,1e-4,NA,3,2015-03-23T05:00:00Z
MSP,2015,3,23,1,30,28,92.23,80,8.05546,NA,1e-4,NA,2.5,2015-03-23T06:00:00Z
MSP,2015,3,23,2,30.2,28.4,92.92,60,6.904679999999999,NA,0,NA,2,2015-03-23T07:00:00Z
MSP,2015,3,23,3,30.2,28.4,92.92,50,6.904679999999999,NA,0,NA,4,2015-03-23T08:00:00Z
MSP,2015,3,23,4,30,28,92.23,70,9.20624,NA,1e-4,NA,3,2015-03-23T09:00:00Z
MSP,2015,3,23,7,30,26,85,80,9.20624,NA,0,NA,10,2015-03-23T12:00:00Z
MSP,2015,3,23,8,30,26,85,110,13.809359999999998,NA,0,NA,9,2015-03-23T13:00:00Z
MSP,2015,3,23,9,30,26,85,100,16.11092,NA,0,NA,10,2015-03-23T14:00:00Z
MSP,2015,3,23,10,31,26,81.95,120,10.357019999999999,NA,0,NA,9,2015-03-23T15:00:00Z
MSP,2015,3,23,11,31,26,81.95,120,10.357019999999999,NA,0,NA,9,2015-03-23T16:00:00Z
MSP,2015,3,24,2,27,23,84.8,140,5.7539,NA,0,NA,9,2015-03-24T07:00:00Z
MSP,2015,3,24,3,29,24,81.8,150,5.7539,NA,0,NA,9,2015-03-24T08:00:00Z
MSP,2015,3,24,6,26,22,84.1,140,10.357019999999999,NA,0,NA,8,2015-03-24T11:00:00Z
MSP,2015,3,24,7,26,22,84.1,140,11.5078,NA,0,NA,8,2015-03-24T12:00:00Z
MSP,2015,3,24,9,28,23,81.11,130,14.960139999999999,NA,0,NA,9,2015-03-24T14:00:00Z
MSP,2015,3,24,10,27,23,84.8,140,17.261699999999998,NA,0,NA,10,2015-03-24T15:00:00Z
MSP,2015,3,24,12,30,24,78.27,160,17.261699999999998,21.864819999999998,0,NA,8,2015-03-24T17:00:00Z
MSP,2015,3,24,14,36,27,69.51,140,10.357019999999999,NA,0,NA,8,2015-03-24T19:00:00Z
MSP,2015,3,24,20,35.6,28,81.5,150,13.809359999999998,NA,0.01,NA,2,2015-03-25T01:00:00Z
MSP,2015,3,24,21,31,30,96.41,130,6.904679999999999,NA,0.03,NA,1,2015-03-25T02:00:00Z
MSP,2015,3,24,22,32,30.2,100,140,12.658579999999999,NA,0.01,NA,1.5,2015-03-25T03:00:00Z
MSP,2015,3,24,23,30.2,30.2,100,140,4.60312,NA,0.03,NA,1.25,2015-03-25T04:00:00Z
MSP,2015,3,25,0,31,30.2,100,140,5.7539,NA,0.02,NA,1.5,2015-03-25T05:00:00Z
MSP,2015,3,25,1,31,30.2,100,150,5.7539,NA,1e-4,NA,4,2015-03-25T06:00:00Z
MSP,2015,3,25,4,32,31,95.73,190,6.904679999999999,NA,0,NA,1.75,2015-03-25T09:00:00Z
MSP,2015,3,25,5,32,32,100,220,10.357019999999999,NA,0,NA,1.75,2015-03-25T10:00:00Z
MSP,2015,3,25,6,33,32,95.75,230,9.20624,NA,0,NA,3,2015-03-25T11:00:00Z
MSP,2015,3,25,7,34,32,92.36,250,13.809359999999998,NA,0,NA,5,2015-03-25T12:00:00Z
MSP,2015,3,25,15,38,27,64.29,280,17.261699999999998,26.46794,0,NA,10,2015-03-25T20:00:00Z
MSP,2015,3,25,16,37,26,64.17,280,23.0156,29.920279999999998,0,NA,10,2015-03-25T21:00:00Z
MSP,2015,3,26,7,28,20,71.26,310,13.809359999999998,NA,0,NA,10,2015-03-26T12:00:00Z
MSP,2015,3,26,9,30,20,68.68,310,14.960139999999999,NA,0,NA,10,2015-03-26T14:00:00Z
MSP,2015,3,26,10,31,18,58.21,340,13.809359999999998,23.0156,0,NA,10,2015-03-26T15:00:00Z
MSP,2015,3,29,3,37,24,59.09,180,23.0156,34.523399999999995,1e-4,NA,10,2015-03-29T08:00:00Z
MSP,2015,3,29,10,42,35,75.98,220,14.960139999999999,20.714039999999997,0,NA,9,2015-03-29T15:00:00Z
MSP,2015,3,29,12,39,36,88.66,290,33.37262,42.57886,0.01,NA,4,2015-03-29T17:00:00Z
MSP,2015,3,29,13,44,39,82.31,300,17.261699999999998,24.166379999999997,1e-4,NA,10,2015-03-29T18:00:00Z
MSP,2015,3,29,14,48,38,67.92,300,19.56326,33.37262,0,NA,10,2015-03-29T19:00:00Z
MSP,2015,4,1,20,75.2,52,58.65,310,17.261699999999998,NA,0.03,NA,10,2015-04-02T01:00:00Z
MSP,2015,4,1,21,62.6,55,77.75,170,13.809359999999998,NA,0.04,NA,10,2015-04-02T02:00:00Z
MSP,2015,4,3,1,32,23,69.04,320,17.261699999999998,NA,0,NA,10,2015-04-03T06:00:00Z
MSP,2015,4,3,10,32,17,53.6,310,16.11092,NA,0,NA,10,2015-04-03T15:00:00Z
MSP,2015,4,6,7,39,37,92.53,70,12.658579999999999,19.56326,0.04,NA,7,2015-04-06T12:00:00Z
MSP,2015,4,6,15,43,35,73.39,50,17.261699999999998,NA,0,NA,10,2015-04-06T20:00:00Z
MSP,2015,4,6,21,41,34,80.79,60,16.11092,NA,0,NA,10,2015-04-07T02:00:00Z
MSP,2015,4,6,22,40,33,76.32,50,18.41248,NA,0,NA,10,2015-04-07T03:00:00Z
MSP,2015,4,7,1,38,34,85.49,60,12.658579999999999,NA,0,NA,5,2015-04-07T06:00:00Z
MSP,2015,4,7,9,38,33,82.46,70,14.960139999999999,NA,0,NA,10,2015-04-07T14:00:00Z
MSP,2015,4,7,15,41,28,59.65,100,16.11092,NA,0,NA,10,2015-04-07T20:00:00Z
MSP,2015,4,7,16,39,30,69.86,90,20.714039999999997,NA,0.01,NA,7,2015-04-07T21:00:00Z
MSP,2015,4,7,19,41,27,59.5,60,12.658579999999999,NA,0,NA,10,2015-04-08T00:00:00Z
MSP,2015,4,7,20,41,26,54.97,60,12.658579999999999,NA,0,NA,10,2015-04-08T01:00:00Z
MSP,2015,4,8,1,38,33,82.46,70,10.357019999999999,NA,0,NA,10,2015-04-08T06:00:00Z
MSP,2015,4,8,4,37,34,88.57,90,9.20624,NA,0,NA,9,2015-04-08T09:00:00Z
MSP,2015,4,8,5,37.4,33.8,86.69,60,5.7539,NA,0,NA,10,2015-04-08T10:00:00Z
MSP,2015,4,8,12,44,36,73.39,70,12.658579999999999,NA,0,NA,10,2015-04-08T17:00:00Z
MSP,2015,4,8,23,42,39,88.81,60,10.357019999999999,NA,0,NA,5,2015-04-09T04:00:00Z
MSP,2015,4,9,1,41,39,96.55,70,10.357019999999999,NA,0.01,NA,4,2015-04-09T06:00:00Z
MSP,2015,4,9,2,40,38,92.56,70,11.5078,NA,0.01,NA,7,2015-04-09T07:00:00Z
MSP,2015,4,9,3,39.2,37.4,93.19,60,8.05546,NA,0,NA,4,2015-04-09T08:00:00Z
MSP,2015,4,9,4,40,39,100,70,8.05546,NA,1e-4,NA,10,2015-04-09T09:00:00Z
MSP,2015,4,9,6,37.4,37.4,100,10,9.20624,NA,0,NA,10,2015-04-09T11:00:00Z
MSP,2015,4,9,7,38,36,92.49,30,10.357019999999999,NA,0,NA,10,2015-04-09T12:00:00Z
MSP,2015,4,9,8,37.4,35.6,93.14,40,9.20624,NA,0,NA,4,2015-04-09T13:00:00Z
MSP,2015,4,9,9,39.2,37.4,96.52,350,17.261699999999998,NA,0.05,NA,10,2015-04-09T14:00:00Z
MSP,2015,4,9,10,39,37,92.53,350,12.658579999999999,NA,0,NA,10,2015-04-09T15:00:00Z
MSP,2015,4,9,12,39,36,88.66,360,14.960139999999999,NA,0,NA,10,2015-04-09T17:00:00Z
MSP,2015,4,9,16,38,34,85.49,350,14.960139999999999,21.864819999999998,0.01,NA,8,2015-04-09T21:00:00Z
MSP,2015,4,9,17,37,34,92.4,360,13.809359999999998,NA,0.09,NA,4,2015-04-09T22:00:00Z
MSP,2015,4,9,18,33.8,33.8,100,360,12.658579999999999,NA,0.07,NA,4,2015-04-09T23:00:00Z
MSP,2015,4,9,19,35,34,95.79,340,9.20624,NA,0.03,NA,6,2015-04-10T00:00:00Z
MSP,2015,4,10,9,36,31,91.66,320,17.261699999999998,NA,0.03,NA,1.5,2015-04-10T14:00:00Z
MSP,2015,4,10,10,39,37,93.03,310,14.960139999999999,NA,0.02,NA,9,2015-04-10T15:00:00Z
MSP,2015,4,10,11,41,37,85.67,300,10.357019999999999,NA,0,NA,10,2015-04-10T16:00:00Z
MSP,2015,4,10,12,47,38,70.74,310,16.11092,NA,0,NA,10,2015-04-10T17:00:00Z
MSP,2015,4,12,21,65,54,86.63,300,25.317159999999998,NA,0.19,NA,10,2015-04-13T02:00:00Z
MSP,2015,4,12,23,56,51,83.69,320,9.20624,NA,0.08,NA,4,2015-04-13T04:00:00Z
MSP,2015,4,19,6,48.2,42.8,81.47,130,12.658579999999999,NA,0,NA,10,2015-04-19T11:00:00Z
MSP,2015,4,19,7,48,44,86.08,130,9.20624,NA,0.02,NA,6,2015-04-19T12:00:00Z
MSP,2015,4,19,8,48,46,92.81,130,6.904679999999999,NA,0,NA,10,2015-04-19T13:00:00Z
MSP,2015,4,19,9,51.8,46.4,81.74,140,10.357019999999999,NA,0,NA,10,2015-04-19T14:00:00Z
MSP,2015,4,19,12,59,54,83.34,150,6.904679999999999,NA,0,NA,7,2015-04-19T17:00:00Z
MSP,2015,4,19,13,60.8,55,86.69,270,14.960139999999999,NA,0.01,NA,9,2015-04-19T18:00:00Z
MSP,2015,4,19,17,54,46,74.48,300,18.41248,28.769499999999997,0,NA,10,2015-04-19T22:00:00Z
MSP,2015,4,19,21,48,41,76.53,310,13.809359999999998,NA,0,NA,10,2015-04-20T02:00:00Z
MSP,2015,4,19,22,48.2,41,76.01,310,17.261699999999998,NA,0,NA,10,2015-04-20T03:00:00Z
MSP,2015,4,19,23,47,40,76.43,310,20.714039999999997,27.618719999999996,0,NA,10,2015-04-20T04:00:00Z
MSP,2015,4,20,5,40,30,67.45,300,18.41248,27.618719999999996,0,NA,10,2015-04-20T10:00:00Z
MSP,2015,4,20,21,37.4,32,80.65,300,19.56326,24.166379999999997,0.01,NA,7,2015-04-21T02:00:00Z
MSP,2015,4,20,22,37,32,81.8,300,16.11092,NA,0.01,NA,10,2015-04-21T03:00:00Z
MSP,2015,4,21,6,35,24,63.91,300,25.317159999999998,34.523399999999995,0,NA,10,2015-04-21T11:00:00Z
MSP,2015,4,21,15,36,30.2,80.51,320,19.56326,29.920279999999998,1e-4,NA,2,2015-04-21T20:00:00Z
